property_id,list_date,market,property_type,beds,baths,sqft,age_years,lot_acres,school_score,crime_index,walk_score,median_household_income,mortgage_rate,list_price,sale_price,days_on_market,sold_flag,latitude,longitude,price_per_sqft,affordability_score,inventory_risk_segment
ATL-100151,2024-04-26,Roswell,Single Family,2,1.0,1697,35,0.53,97,28.2,41,93547,0.0569,667000,663000.0,63,True,34.05033,-84.342244,390.69,56.7,Soft
ATL-100152,2023-09-03,Lawrenceville,Single Family,7,6.0,5581,6,0.3,65,27.0,62,64464,0.0672,522000,532000.0,40,True,33.95877,-83.999673,95.32,41.2,Balanced
ATL-100153,2024-05-19,Decatur,Townhome,4,2.5,3295,41,0.08,64,23.9,81,69004,0.0586,476000,489000.0,53,True,33.761722,-84.314054,148.41,56.3,Soft
ATL-100154,2023-03-23,Decatur,Condo,3,2.5,2316,25,0.0,67,26.9,57,42644,0.068,372000,357000.0,49,True,33.807505,-84.266663,154.15,39.7,Soft
ATL-100155,2023-06-17,Decatur,Single Family,5,3.0,3593,17,0.42,59,27.9,47,42000,0.0593,511000,531000.0,39,True,33.785761,-84.302318,147.79,5.0,Balanced
ATL-100156,2025-12-06,Lawrenceville,Single Family,4,3.5,3144,24,0.38,55,34.3,32,72437,0.0644,446000,459000.0,34,True,33.974247,-84.001042,145.99,63.1,Balanced
ATL-100157,2024-06-18,Duluth,Single Family,4,4.5,3690,82,0.23,47,12.2,66,42000,0.0589,505000,510000.0,43,True,34.017791,-84.093165,138.21,5.0,Balanced
ATL-100158,2024-10-05,Johns Creek,Single Family,2,1.5,1485,20,0.4,73,22.6,52,133934,0.0688,564000,532000.0,73,True,34.010544,-84.173088,358.25,87.9,Soft
ATL-100159,2024-06-27,Johns Creek,Single Family,4,2.5,3174,16,0.23,54,25.5,46,108347,0.0619,582000,555000.0,74,True,34.035532,-84.190931,174.86,77.1,Soft
ATL-100160,2023-09-26,Lawrenceville,Single Family,5,4.5,3917,18,0.24,76,33.3,26,83808,0.0546,520000,538000.0,33,True,33.996824,-84.018737,137.35,64.7,Balanced
ATL-100161,2024-09-06,Roswell,Townhome,3,2.0,2090,60,0.08,85,18.9,42,111238,0.0594,528000,536000.0,54,True,34.0279,-84.340306,256.46,81.1,Soft
ATL-100162,2024-10-09,Marietta,Single Family,4,5.5,3306,28,0.27,71,40.8,39,67199,0.0661,627000,612000.0,26,True,33.992406,-84.581992,185.12,32.1,Balanced
ATL-100163,2023-01-20,Alpharetta,Single Family,7,6.0,5946,15,0.22,75,58.7,27,97080,0.0623,732000,707000.0,27,True,34.084429,-84.22512,118.9,53.2,Balanced
ATL-100164,2023-07-24,Marietta,Single Family,7,6.0,4851,95,0.38,87,36.5,34,57446,0.0669,680000,645000.0,30,True,33.911355,-84.568079,132.96,8.6,Balanced
ATL-100165,2024-03-12,Alpharetta,Single Family,3,2.0,2503,5,0.07,70,16.9,34,110520,0.0658,638000,620000.0,73,True,34.081621,-84.288062,247.7,70.7,Soft
ATL-100166,2024-06-27,Smyrna,Condo,3,3.0,1845,70,0.0,64,16.4,66,63706,0.0707,414000,426000.0,10,True,33.855332,-84.511665,230.89,57.6,Hot
ATL-100167,2024-12-15,Sandy Springs,Single Family,4,3.5,2702,19,0.3,73,45.9,74,106507,0.064,677000,,52,False,33.945659,-84.461929,250.56,62.9,Soft
ATL-100168,2024-05-15,Alpharetta,Single Family,6,5.0,4774,28,0.14,71,26.2,51,119363,0.0568,849000,879000.0,38,True,34.08424,-84.245641,184.12,53.7,Balanced
ATL-100169,2024-08-06,Duluth,Townhome,7,6.0,4533,12,0.33,83,34.7,13,81777,0.0596,578000,575000.0,27,True,33.984062,-84.149355,126.85,56.7,Balanced
ATL-100170,2025-06-16,Sandy Springs,Single Family,5,4.0,3773,34,0.17,69,40.3,40,86928,0.0604,900000,,30,False,33.927201,-84.376131,238.54,19.9,Balanced
ATL-100171,2024-09-11,Smyrna,Single Family,3,3.5,1780,60,0.67,38,24.1,59,89655,0.0583,434000,434000.0,33,True,33.905626,-84.477993,243.82,81.1,Balanced
ATL-100172,2025-12-19,Decatur,Single Family,3,2.0,1918,42,0.22,62,11.5,63,77718,0.064,559000,584000.0,27,True,33.790017,-84.27966,304.48,50.2,Balanced
ATL-100173,2024-09-05,Atlanta,Condo,2,1.5,1435,5,0.0,80,30.4,84,66782,0.0573,231000,239000.0,22,True,33.688361,-84.39162,166.55,95.2,Balanced
ATL-100174,2023-08-01,Roswell,Single Family,4,2.5,3560,21,0.48,66,44.5,43,93428,0.0679,573000,602000.0,36,True,33.971602,-84.426003,169.1,61.0,Balanced
ATL-100175,2024-06-25,Sandy Springs,Townhome,1,1.0,1569,34,0.15,67,38.2,71,127167,0.052,482000,477000.0,50,True,33.962041,-84.318742,304.02,94.7,Soft
ATL-100176,2023-08-08,Alpharetta,Condo,3,2.0,2205,19,0.0,99,44.0,68,89319,0.0623,433000,418000.0,23,True,34.112793,-84.272956,189.57,81.8,Balanced
ATL-100177,2023-11-15,Norcross,Condo,1,2.5,873,63,0.0,80,35.8,32,73190,0.0638,224000,229000.0,39,True,33.913519,-84.241736,262.31,98.0,Balanced
ATL-100178,2024-07-31,Peachtree Corners,Single Family,7,5.0,5100,18,0.11,81,5.0,38,118853,0.0582,843000,830000.0,1,True,33.94776,-84.229859,162.75,57.6,Hot
ATL-100179,2024-03-07,Decatur,Townhome,6,6.0,4540,19,0.16,55,31.1,61,95440,0.0603,605000,601000.0,47,True,33.779762,-84.296049,132.38,64.6,Soft
ATL-100180,2024-12-03,Norcross,Townhome,3,1.0,2496,38,0.25,71,42.4,50,96154,0.0603,402000,384000.0,54,True,33.969906,-84.22063,153.85,89.9,Soft
ATL-100181,2024-06-24,Johns Creek,Condo,4,5.0,3633,18,0.0,68,55.5,44,122934,0.0596,601000,608000.0,63,True,34.04155,-84.177312,167.35,79.6,Soft
ATL-100182,2025-09-27,Smyrna,Single Family,3,2.5,2613,11,0.46,66,31.7,49,107396,0.0637,578000,563000.0,15,True,33.919342,-84.519935,215.46,75.3,Hot
ATL-100183,2023-04-15,Peachtree Corners,Single Family,4,3.5,2949,10,0.85,71,35.0,45,101465,0.0572,410000,429000.0,36,True,33.997861,-84.225872,145.47,88.1,Balanced
ATL-100184,2025-05-17,Alpharetta,Single Family,2,1.0,1648,42,0.42,81,30.0,22,111188,0.0533,645000,648000.0,54,True,34.119249,-84.309788,393.2,71.5,Soft
ATL-100185,2023-04-01,Peachtree Corners,Single Family,6,5.5,5116,31,0.33,69,37.9,41,79369,0.0581,622000,617000.0,10,True,34.005164,-84.239015,120.6,48.9,Hot
ATL-100186,2024-11-14,Atlanta,Single Family,3,1.0,2538,7,0.12,67,53.0,46,72448,0.0578,396000,385000.0,48,True,33.717807,-84.376813,151.69,76.0,Soft
ATL-100187,2024-06-20,Sandy Springs,Single Family,5,4.5,3927,73,0.28,66,30.5,22,93666,0.0564,644000,633000.0,42,True,33.931615,-84.442198,161.19,60.5,Balanced
ATL-100188,2025-06-23,Sandy Springs,Townhome,4,3.5,2873,23,0.26,63,26.5,31,90135,0.0604,725000,704000.0,60,True,33.889234,-84.356235,245.04,47.9,Soft
ATL-100189,2025-05-25,Smyrna,Single Family,6,4.5,3889,11,0.64,81,32.6,42,72483,0.0595,659000,677000.0,55,True,33.92208,-84.530603,174.08,31.3,Soft
ATL-100190,2023-01-20,Smyrna,Single Family,4,3.0,3456,14,0.57,52,35.1,46,74896,0.0602,403000,405000.0,21,True,33.895083,-84.456523,117.19,74.4,Hot
ATL-100191,2023-06-04,Alpharetta,Condo,4,3.5,3435,65,0.0,70,39.4,41,82813,0.0612,573000,569000.0,53,True,34.07184,-84.370964,165.65,58.0,Soft
ATL-100192,2023-11-02,Norcross,Condo,6,5.5,4986,22,0.0,83,36.5,44,86972,0.0598,409000,431000.0,25,True,33.98759,-84.262739,86.44,79.4,Balanced
ATL-100193,2023-03-15,Smyrna,Single Family,4,3.5,3884,17,0.05,88,30.7,52,45157,0.0609,478000,457000.0,47,True,33.842622,-84.508371,117.66,22.3,Soft
ATL-100194,2023-10-31,Duluth,Townhome,7,6.0,4745,40,0.61,80,27.0,51,71242,0.0624,571000,556000.0,30,True,34.013907,-84.080266,117.18,47.4,Balanced
ATL-100195,2023-09-19,Lawrenceville,Townhome,2,1.5,1784,59,0.31,74,27.0,43,82566,0.0552,273000,277000.0,19,True,34.043174,-83.944058,155.27,98.0,Hot
ATL-100196,2024-09-23,Atlanta,Single Family,3,2.5,2587,12,0.35,82,61.7,95,55406,0.063,362000,368000.0,34,True,33.816321,-84.415112,142.25,60.1,Balanced
ATL-100197,2023-03-23,Duluth,Single Family,5,3.0,3651,26,0.79,71,17.6,37,79378,0.0639,490000,483000.0,8,True,33.998464,-84.16169,132.29,66.0,Hot
ATL-100198,2024-03-06,Duluth,Single Family,3,3.0,2186,36,0.59,65,21.7,12,77716,0.0598,370000,358000.0,49,True,33.991762,-84.13699,163.77,83.3,Soft
ATL-100199,2024-05-26,Roswell,Multi-Family,7,6.0,5750,29,0.38,75,27.7,26,83299,0.0651,879000,888000.0,17,True,34.063267,-84.365252,154.43,15.3,Hot
ATL-100200,2023-07-30,Roswell,Single Family,4,4.0,3342,16,0.51,75,37.0,42,59030,0.0633,645000,621000.0,60,True,34.003042,-84.415415,185.82,17.3,Soft
ATL-100201,2025-04-12,Duluth,Single Family,1,1.0,1147,6,0.23,64,23.1,61,71362,0.0622,355000,364000.0,33,True,34.005693,-84.150894,317.35,77.2,Balanced
ATL-100202,2023-11-13,Decatur,Condo,6,5.5,5003,15,0.0,75,37.7,55,65877,0.0581,588000,592000.0,59,True,33.817226,-84.31356,118.33,35.5,Soft
ATL-100203,2023-11-29,Johns Creek,Single Family,4,4.5,2988,73,0.1,68,37.0,35,108268,0.0569,636000,637000.0,24,True,34.087852,-84.163599,213.19,70.0,Balanced
ATL-100204,2025-04-24,Sandy Springs,Single Family,4,4.5,3849,29,0.21,68,5.0,42,125152,0.0674,910000,855000.0,10,True,33.903597,-84.374508,222.14,56.8,Hot
ATL-100205,2024-01-03,Atlanta,Single Family,5,3.0,3687,60,0.26,64,39.0,73,64048,0.0558,438000,438000.0,43,True,33.748675,-84.377256,118.8,59.8,Balanced
ATL-100206,2024-11-11,Norcross,Single Family,5,4.5,3621,18,0.19,66,14.7,17,119622,0.0614,562000,558000.0,1,True,33.930484,-84.187789,154.1,82.2,Hot
ATL-100207,2024-05-23,Lawrenceville,Single Family,7,5.0,5193,20,0.1,69,20.5,45,42000,0.0586,514000,522000.0,30,True,33.957792,-83.968358,100.52,5.0,Balanced
ATL-100208,2023-11-23,Peachtree Corners,Single Family,6,6.0,5507,14,0.22,77,42.1,16,89917,0.0695,743000,721000.0,69,True,33.915394,-84.262881,130.92,43.2,Soft
ATL-100209,2023-08-10,Norcross,Single Family,6,5.0,4117,8,0.28,69,54.4,45,77792,0.0663,420000,416000.0,66,True,33.911938,-84.163643,101.04,73.4,Soft
ATL-100210,2023-03-21,Lawrenceville,Single Family,4,3.0,2596,7,0.18,55,39.2,35,68001,0.0566,309000,306000.0,19,True,33.953816,-83.975161,117.87,85.3,Hot
ATL-100211,2024-03-31,Marietta,Single Family,6,5.5,4228,34,0.18,73,22.8,14,74622,0.0668,532000,526000.0,33,True,33.937774,-84.597697,124.41,54.6,Balanced
ATL-100212,2025-07-31,Johns Creek,Townhome,3,2.0,2777,28,0.2,94,28.4,39,117218,0.0676,638000,,41,False,33.968659,-84.230665,229.74,72.1,Balanced
ATL-100213,2024-09-17,Duluth,Townhome,5,5.0,4360,58,0.77,73,20.3,11,89568,0.0537,545000,561000.0,30,True,33.980014,-84.143644,128.67,66.6,Balanced
ATL-100214,2024-04-01,Johns Creek,Single Family,3,1.0,2359,27,0.09,71,31.8,48,127217,0.0604,622000,644000.0,41,True,34.089044,-84.285832,273.0,78.1,Balanced
ATL-100215,2024-01-31,Atlanta,Single Family,3,3.0,1840,40,0.17,41,66.5,62,62693,0.0626,302000,299000.0,44,True,33.754104,-84.367515,162.5,80.8,Balanced
ATL-100216,2024-11-03,Lawrenceville,Townhome,4,2.5,3568,38,0.24,79,39.3,45,101510,0.0585,485000,487000.0,25,True,33.975132,-83.957234,136.49,81.5,Balanced
ATL-100217,2023-05-23,Peachtree Corners,Single Family,2,2.0,1926,11,0.54,74,5.0,59,56192,0.067,504000,502000.0,22,True,33.973687,-84.238499,260.64,33.8,Balanced
ATL-100218,2024-12-20,Peachtree Corners,Condo,4,4.5,3537,23,0.0,61,23.9,46,50504,0.0629,473000,473000.0,60,True,33.899272,-84.204774,133.73,30.1,Soft
ATL-100219,2025-11-09,Roswell,Single Family,2,2.5,2067,21,0.62,81,14.1,16,46418,0.0646,600000,614000.0,60,True,34.041413,-84.381901,297.05,5.0,Soft
ATL-100220,2024-11-09,Lawrenceville,Single Family,5,3.5,3840,64,0.43,78,35.7,45,97870,0.0565,500000,492000.0,38,True,33.975569,-83.957662,128.12,79.5,Balanced
ATL-100221,2023-08-25,Atlanta,Single Family,5,4.5,3315,47,0.48,86,32.3,75,42000,0.0572,498000,511000.0,12,True,33.680551,-84.395492,154.15,5.0,Hot
ATL-100222,2024-01-01,Peachtree Corners,Condo,4,4.0,3229,42,0.0,64,40.7,28,59352,0.0613,433000,441000.0,20,True,33.95303,-84.183998,136.57,51.8,Hot
ATL-100223,2024-06-27,Decatur,Townhome,5,4.5,3603,35,0.5,79,42.4,40,95680,0.0613,646000,662000.0,34,True,33.714518,-84.363965,183.74,57.5,Balanced
ATL-100224,2023-08-11,Atlanta,Single Family,7,6.0,4970,36,0.44,77,30.4,56,72690,0.058,592000,577000.0,45,True,33.717628,-84.380324,116.1,47.1,Balanced
ATL-100225,2025-06-08,Decatur,Single Family,5,5.0,3383,69,0.28,62,17.8,53,68525,0.0602,735000,772000.0,13,True,33.762946,-84.302325,228.2,9.9,Hot
ATL-100226,2024-10-04,Duluth,Single Family,4,3.5,3686,56,0.5,83,11.5,34,66173,0.0626,622000,645000.0,27,True,34.035327,-84.136597,174.99,26.0,Balanced
ATL-100227,2025-11-13,Lawrenceville,Single Family,4,3.0,3325,47,0.16,54,28.3,33,100766,0.0597,487000,486000.0,39,True,33.947814,-83.987593,146.17,80.9,Balanced
ATL-100228,2025-02-27,Alpharetta,Single Family,5,3.5,3879,46,0.12,61,21.5,44,132593,0.0593,639000,663000.0,8,True,34.004793,-84.393231,170.92,79.1,Hot
ATL-100229,2024-01-25,Decatur,Single Family,7,5.0,4843,27,0.41,92,34.7,40,81615,0.0588,753000,736000.0,58,True,33.763478,-84.336844,151.97,35.0,Soft
ATL-100230,2023-04-01,Peachtree Corners,Condo,4,4.0,2564,42,0.0,66,39.2,49,100683,0.0683,388000,404000.0,35,True,33.945618,-84.245202,157.57,87.6,Balanced
ATL-100231,2025-06-12,Norcross,Single Family,3,2.0,1936,13,0.51,73,25.7,34,89713,0.0671,339000,345000.0,58,True,33.919305,-84.193292,178.2,89.8,Soft
ATL-100232,2025-11-30,Atlanta,Single Family,5,4.5,3579,45,0.2,76,43.5,39,118335,0.0659,550000,,45,False,33.76713,-84.459155,153.67,81.2,Balanced
ATL-100233,2024-02-08,Smyrna,Single Family,2,3.0,2748,32,0.36,57,29.6,56,56234,0.0634,521000,506000.0,42,True,33.908452,-84.622888,184.13,34.0,Balanced
ATL-100234,2025-06-02,Duluth,Townhome,3,2.5,2465,18,0.23,63,21.6,42,47557,0.0671,514000,527000.0,19,True,33.969077,-84.179405,213.79,10.2,Hot
ATL-100235,2024-11-07,Alpharetta,Single Family,4,3.5,3756,32,0.41,78,5.0,50,114491,0.0668,985000,982000.0,34,True,34.116237,-84.197667,261.45,37.8,Balanced
ATL-100236,2024-10-04,Decatur,Single Family,4,3.5,2813,22,0.37,46,5.0,69,89647,0.0618,540000,564000.0,22,True,33.765786,-84.246344,200.5,64.2,Balanced
ATL-100237,2023-09-13,Roswell,Single Family,4,3.0,2970,40,0.64,68,35.5,33,75675,0.0613,601000,578000.0,35,True,34.034836,-84.331193,194.61,49.5,Balanced
ATL-100238,2024-09-07,Norcross,Single Family,2,1.0,1841,70,0.2,59,44.2,27,62066,0.0623,304000,307000.0,27,True,33.961819,-84.289737,166.76,78.9,Balanced
ATL-100239,2024-09-25,Smyrna,Single Family,5,4.0,3993,35,0.18,68,19.9,64,73203,0.0631,606000,608000.0,12,True,33.824937,-84.533098,152.27,41.7,Hot
ATL-100240,2025-04-16,Roswell,Townhome,4,3.5,2929,15,0.22,75,35.0,47,63364,0.0603,617000,595000.0,61,True,34.039838,-84.376465,203.14,30.5,Soft
ATL-100241,2025-04-04,Duluth,Single Family,5,5.0,3474,9,0.14,67,7.7,20,93089,0.0644,518000,526000.0,9,True,33.987327,-84.161979,151.41,70.6,Hot
ATL-100242,2024-08-28,Norcross,Single Family,5,3.5,4052,35,0.21,55,33.1,54,97700,0.0635,605000,605000.0,48,True,33.990697,-84.190651,149.31,64.9,Soft
ATL-100243,2023-09-18,Smyrna,Single Family,3,3.0,2578,27,0.74,80,22.5,66,79066,0.0669,560000,543000.0,28,True,33.928818,-84.511501,210.63,56.6,Balanced
ATL-100244,2025-05-11,Johns Creek,Single Family,5,4.0,3870,63,0.15,85,40.7,41,125068,0.0617,812000,814000.0,18,True,34.039717,-84.210031,210.34,61.9,Hot
ATL-100245,2025-02-15,Roswell,Single Family,5,5.0,3667,65,0.1,62,44.5,39,87181,0.0531,625000,630000.0,17,True,34.033034,-84.369336,171.8,56.2,Hot
ATL-100246,2023-12-23,Roswell,Single Family,4,3.5,2816,4,0.43,99,37.7,24,70101,0.0602,591000,614000.0,17,True,34.068464,-84.387298,218.04,37.5,Hot
ATL-100247,2024-09-08,Decatur,Single Family,4,3.5,2951,32,0.07,90,29.9,64,77783,0.0591,525000,504000.0,1,True,33.811457,-84.251217,170.79,62.9,Hot
ATL-100248,2023-01-01,Lawrenceville,Townhome,5,4.5,4142,43,0.32,77,22.4,38,73598,0.0555,455000,463000.0,36,True,33.896971,-83.93512,111.78,65.9,Balanced
ATL-100249,2024-08-10,Peachtree Corners,Townhome,4,3.0,3591,28,0.24,81,24.1,49,81718,0.0541,692000,690000.0,19,True,34.006742,-84.288172,192.15,42.6,Hot
ATL-100250,2025-05-30,Johns Creek,Condo,5,3.5,3521,9,0.0,84,9.3,41,117116,0.0622,780000,808000.0,62,True,34.031856,-84.236024,229.48,57.4,Soft
ATL-100251,2024-10-21,Decatur,Single Family,1,1.5,2341,31,0.38,81,30.2,68,73181,0.0638,537000,535000.0,35,True,33.785759,-84.291756,228.53,52.5,Balanced
ATL-100252,2025-06-23,Marietta,Single Family,2,1.0,1848,56,0.38,68,37.7,39,57476,0.063,422000,409000.0,40,True,33.909424,-84.616348,221.32,54.8,Balanced
ATL-100253,2024-03-13,Marietta,Townhome,4,3.5,3155,47,0.17,67,18.0,47,93004,0.0607,507000,515000.0,41,True,33.972994,-84.565674,163.23,72.8,Balanced
ATL-100254,2025-08-27,Smyrna,Townhome,3,3.0,2338,24,0.54,77,29.5,56,74560,0.065,523000,531000.0,17,True,33.853475,-84.51478,227.12,54.3,Hot
ATL-100255,2023-12-14,Norcross,Single Family,3,2.5,1663,30,0.28,58,44.8,22,67372,0.0574,308000,317000.0,49,True,33.995583,-84.283328,190.62,82.8,Soft
ATL-100256,2023-06-23,Roswell,Single Family,3,3.0,2695,18,0.11,73,30.6,23,115354,0.0595,528000,550000.0,31,True,34.05923,-84.373391,204.08,81.6,Balanced
ATL-100257,2025-11-21,Peachtree Corners,Townhome,2,1.5,1819,55,1.33,90,21.9,21,80308,0.0624,561000,547000.0,46,True,33.980284,-84.239345,300.71,58.4,Soft
ATL-100258,2024-11-17,Roswell,Single Family,4,3.0,2050,65,0.3,84,39.5,66,89629,0.0578,558000,555000.0,73,True,34.029497,-84.332276,270.73,66.4,Soft
ATL-100259,2024-04-26,Alpharetta,Single Family,6,6.0,4467,38,0.42,67,21.5,30,83857,0.0587,747000,719000.0,44,True,34.119239,-84.321366,160.96,39.9,Balanced
ATL-100260,2024-09-27,Roswell,Condo,4,3.0,2755,21,0.0,86,12.0,49,106105,0.0724,552000,,33,False,33.984941,-84.413067,200.36,73.4,Balanced
ATL-100261,2024-02-12,Johns Creek,Single Family,3,1.5,2836,45,0.47,91,41.5,29,127564,0.0551,660000,685000.0,14,True,34.022981,-84.128121,241.54,76.1,Hot
ATL-100262,2023-02-20,Sandy Springs,Condo,2,2.0,2310,44,0.0,58,26.0,13,107719,0.0659,332000,344000.0,37,True,33.921294,-84.396275,148.92,97.2,Balanced
ATL-100263,2024-05-16,Atlanta,Single Family,6,5.5,3981,58,0.31,50,33.6,28,90276,0.0669,469000,466000.0,32,True,33.780914,-84.411411,117.06,75.3,Balanced
ATL-100264,2023-05-30,Marietta,Condo,5,5.0,4284,27,0.0,54,24.0,64,73229,0.0532,435000,442000.0,15,True,33.965026,-84.568786,103.17,69.3,Hot
ATL-100265,2025-04-28,Marietta,Single Family,3,3.0,2580,34,0.17,68,25.2,32,42000,0.0568,552000,527000.0,61,True,33.913204,-84.553802,204.26,5.0,Soft
ATL-100266,2024-02-03,Roswell,Single Family,6,6.0,4805,22,0.42,66,36.2,35,79520,0.0585,924000,898000.0,9,True,33.946971,-84.323376,186.89,10.1,Hot
ATL-100267,2025-02-25,Norcross,Single Family,3,1.5,2431,18,0.13,63,34.4,39,61117,0.062,467000,454000.0,32,True,33.93127,-84.240247,186.75,51.7,Balanced
ATL-100268,2025-03-29,Marietta,Townhome,3,3.0,2360,14,0.04,76,26.0,5,48409,0.0603,451000,461000.0,28,True,33.931146,-84.641052,195.34,29.1,Balanced
ATL-100269,2023-10-30,Johns Creek,Multi-Family,2,1.0,1462,22,0.31,86,36.2,35,156984,0.0666,573000,590000.0,20,True,34.077882,-84.204003,403.56,90.8,Hot
ATL-100270,2023-01-12,Roswell,Single Family,6,5.0,4543,37,0.29,71,21.6,44,87672,0.0608,577000,566000.0,64,True,34.022507,-84.339911,124.59,62.7,Soft
ATL-100271,2025-05-20,Alpharetta,Townhome,7,5.0,5531,13,0.36,63,26.5,27,68917,0.0684,993000,996000.0,55,True,34.077567,-84.311027,180.08,5.0,Soft
ATL-100272,2023-12-27,Johns Creek,Single Family,3,3.0,2504,29,0.88,87,25.0,48,106174,0.0624,660000,643000.0,45,True,33.9763,-84.221985,256.79,66.7,Balanced
ATL-100273,2025-11-26,Norcross,Townhome,3,2.0,2309,43,0.63,59,43.8,41,75631,0.072,351000,350000.0,54,True,33.909036,-84.154378,151.58,79.9,Soft
ATL-100274,2023-04-13,Marietta,Single Family,5,6.0,3823,65,0.7,59,40.7,37,95186,0.0622,434000,429000.0,42,True,33.978744,-84.479267,112.22,83.8,Balanced
ATL-100275,2024-05-25,Smyrna,Townhome,3,2.5,2023,31,0.14,46,20.0,61,50688,0.0621,402000,388000.0,76,True,33.926494,-84.536952,191.79,49.2,Soft
ATL-100276,2025-07-23,Alpharetta,Townhome,1,1.0,1798,72,0.32,83,23.9,23,139367,0.0633,552000,556000.0,30,True,34.091465,-84.277084,309.23,89.2,Balanced
ATL-100277,2025-08-09,Sandy Springs,Single Family,5,4.0,3847,24,0.54,69,21.9,5,111463,0.0607,806000,850000.0,38,True,33.914459,-84.313243,220.95,49.8,Balanced
ATL-100278,2025-12-23,Roswell,Condo,5,4.5,3523,52,0.0,88,37.9,33,48298,0.0673,623000,605000.0,55,True,33.955658,-84.375502,171.73,5.0,Soft
ATL-100279,2024-10-11,Smyrna,Single Family,6,5.5,4958,17,0.16,64,38.5,51,84084,0.063,721000,698000.0,41,True,33.932392,-84.530058,140.78,41.8,Balanced
ATL-100280,2025-10-30,Marietta,Townhome,4,5.5,3464,21,1.71,72,22.4,20,81577,0.0614,573000,577000.0,17,True,33.932419,-84.575729,166.57,55.7,Hot
ATL-100281,2025-07-02,Lawrenceville,Single Family,4,3.5,2451,38,0.14,71,29.7,29,71092,0.0645,547000,,38,False,33.935521,-83.990524,223.17,48.1,Balanced
ATL-100282,2025-08-30,Sandy Springs,Single Family,6,5.5,4049,51,0.35,71,31.8,34,123069,0.0609,866000,908000.0,29,True,33.950262,-84.409481,224.25,52.5,Balanced
ATL-100283,2024-06-14,Marietta,Single Family,3,2.0,1459,11,0.13,66,28.5,54,75000,0.0597,399000,,59,False,33.964443,-84.58464,273.47,75.5,Soft
ATL-100284,2024-07-21,Johns Creek,Single Family,6,4.5,4343,4,0.24,75,15.5,47,108039,0.0599,972000,983000.0,1,True,34.032652,-84.20976,226.34,33.8,Hot
ATL-100285,2025-09-19,Smyrna,Single Family,5,5.0,3548,38,0.12,43,31.3,71,52235,0.0647,596000,628000.0,43,True,33.872367,-84.57385,177.0,5.0,Balanced
ATL-100286,2024-05-04,Roswell,Single Family,4,6.0,3401,43,0.18,82,36.3,68,42000,0.0617,740000,725000.0,85,True,34.033427,-84.338062,213.17,5.0,Soft
ATL-100287,2025-06-19,Peachtree Corners,Townhome,3,2.5,2190,73,0.09,64,24.8,38,84640,0.0575,522000,,67,False,33.975721,-84.173925,238.36,66.7,Soft
ATL-100288,2024-08-08,Alpharetta,Single Family,2,2.0,2229,47,0.86,64,20.9,43,89872,0.056,522000,542000.0,30,True,34.043149,-84.313889,243.16,68.6,Balanced
ATL-100289,2024-07-10,Johns Creek,Single Family,4,3.0,2085,18,0.23,91,42.7,32,77327,0.0597,520000,525000.0,32,True,34.006029,-84.212129,251.8,59.3,Balanced
ATL-100290,2024-10-16,Duluth,Townhome,2,1.0,2335,42,0.86,59,31.9,5,108241,0.0647,383000,380000.0,17,True,33.923588,-84.156877,162.74,94.1,Hot
ATL-100291,2023-06-15,Smyrna,Condo,4,4.5,3975,56,0.0,62,28.5,75,77525,0.0519,351000,351000.0,17,True,33.84547,-84.455903,88.3,86.2,Hot
ATL-100292,2023-11-05,Sandy Springs,Single Family,5,4.0,4105,7,0.21,73,34.1,69,118424,0.0577,731000,747000.0,19,True,33.936233,-84.36442,181.97,65.1,Hot
ATL-100293,2025-02-23,Johns Creek,Townhome,4,3.0,3163,4,0.16,92,44.3,66,158847,0.0648,658000,669000.0,11,True,34.058076,-84.237053,211.51,86.3,Hot
ATL-100294,2023-11-09,Norcross,Single Family,2,1.0,1877,32,0.43,62,31.1,39,115423,0.0581,307000,303000.0,74,True,33.893057,-84.192396,161.43,98.0,Soft
ATL-100295,2024-03-14,Norcross,Townhome,3,3.0,2554,25,0.36,60,47.8,47,84037,0.0639,337000,332000.0,26,True,34.002874,-84.241399,129.99,89.4,Balanced
ATL-100296,2025-04-29,Alpharetta,Single Family,6,5.5,4879,13,0.48,79,41.8,18,124826,0.0573,917000,889000.0,16,True,34.055123,-84.254198,182.21,56.3,Hot
ATL-100297,2024-11-08,Lawrenceville,Multi-Family,4,3.0,3177,87,0.25,78,31.0,44,131335,0.0609,569000,,30,False,33.961579,-84.056694,179.1,86.0,Balanced
ATL-100298,2025-08-12,Smyrna,Single Family,2,1.0,1883,87,0.48,49,37.8,71,99035,0.0669,443000,451000.0,49,True,33.903725,-84.561476,239.51,82.0,Soft
